# Sensor Henders Road, Broomfield, Australia (uRad Monitor/82000079)
# https://aqicn.org/station/@110542/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2020-06-27T00:00:00.000Z,3,20,4,4,4,2.533,1310
2020-06-28T00:00:00.000Z,3,7,4,4,4,0.493,1333
2020-06-29T00:00:00.000Z,3,229,4,4,4,30.112,1281
2020-06-30T00:00:00.000Z,3,20,4,4,4,2.988,1268
2020-07-01T00:00:00.000Z,3,34,4,4,4,6.072,854
2020-07-02T00:00:00.000Z,4,5,4,4,4,0.293,1158
2020-07-03T00:00:00.000Z,3,5,4,4,4,0.155,1309
2020-07-04T00:00:00.000Z,3,35,4,4,4,4.756,1313
2020-07-05T00:00:00.000Z,3,23,4,4,4,2.859,1251
2020-07-06T00:00:00.000Z,3,58,4,4,4,12.042,808
2020-07-07T00:00:00.000Z,4,4,4,4,4,0,1223
2020-07-08T00:00:00.000Z,4,5,4,4,4,0.241,1261
2020-07-09T00:00:00.000Z,3,5,4,4,4,0.211,1252
2020-07-10T00:00:00.000Z,3,5,4,4,4,0.207,1327
2020-07-11T00:00:00.000Z,3,4,4,4,4,0.028,1280
2020-07-12T00:00:00.000Z,3,147,4,4,6,18.84,1287
2020-07-13T00:00:00.000Z,3,9,4,4,4,0.915,1299
2020-07-14T00:00:00.000Z,3,19,4,4,4,1.812,1276
2020-07-15T00:00:00.000Z,4,4,4,4,4,0,1274
2020-07-16T00:00:00.000Z,3,38,4,4,4,3.945,1296
2020-07-17T00:00:00.000Z,3,4,4,4,4,0.073,1298
2020-07-18T00:00:00.000Z,3,19,4,4,4,2.182,1269
2020-07-19T00:00:00.000Z,3,4,4,4,4,0.147,1321
2020-07-20T00:00:00.000Z,4,60,4,4,4,10.224,1302
2020-07-21T00:00:00.000Z,3,4,4,4,4,0.049,1263
2020-07-22T00:00:00.000Z,3,6,4,4,4,0.305,1252
2020-07-23T00:00:00.000Z,3,26,4,4,4,2.249,1240
2020-07-24T00:00:00.000Z,3,35,4,4,6,6.896,1248
2020-07-25T00:00:00.000Z,3,142,4,4,10,23.267,1292
2020-07-26T00:00:00.000Z,4,36,4,4,9,9.439,1207
2020-07-27T00:00:00.000Z,3,19,4,4,4,2.599,1237
2020-07-28T00:00:00.000Z,4,33,4,4,4,5.298,1198
2020-07-29T00:00:00.000Z,3,6,4,4,4,0.31,1195
2020-07-30T00:00:00.000Z,3,49,4,4,4,6.208,1176
2020-07-31T00:00:00.000Z,3,5,4,4,4,0.193,1180
2020-08-01T00:00:00.000Z,3,103,4,4,5,18.249,1164
2020-08-02T00:00:00.000Z,3,4,4,4,4,0.042,1119
2020-08-03T00:00:00.000Z,3,6,4,4,4,0.275,1091
2020-08-04T00:00:00.000Z,3,4,4,4,4,0.028,1233
2020-08-05T00:00:00.000Z,3,76,4,4,4,7.749,1327
2020-08-06T00:00:00.000Z,3,40,4,4,5,6.046,1342
2020-08-07T00:00:00.000Z,3,28,4,4,4,3.121,1359
2020-08-08T00:00:00.000Z,3,12,4,4,4,1.302,1316
2020-08-09T00:00:00.000Z,3,9,4,4,4,0.757,1349
2020-08-10T00:00:00.000Z,3,32,4,4,4,4.751,1134
2020-08-11T00:00:00.000Z,4,30,4,4,4,4.346,1174
2020-08-12T00:00:00.000Z,4,4,4,4,4,0,1345
2020-08-13T00:00:00.000Z,3,4,4,4,4,0.027,1346
2020-08-14T00:00:00.000Z,3,4,4,4,4,0.027,1355
2020-08-15T00:00:00.000Z,3,4,4,4,4,0.027,1342
2020-08-16T00:00:00.000Z,4,26,4,4,4,4.136,1322
2020-08-17T00:00:00.000Z,3,23,4,4,4,2.508,1329
2020-08-18T00:00:00.000Z,4,51,4,4,4,9.511,1358
2020-08-19T00:00:00.000Z,4,4,4,4,4,0,1335
2020-08-20T00:00:00.000Z,3,9,4,4,4,0.696,1319
2020-08-21T00:00:00.000Z,3,11,4,4,4,1.371,1361
2020-08-22T00:00:00.000Z,4,7,4,4,4,0.309,1315
2020-08-23T00:00:00.000Z,4,36,4,4,5,4.312,1315
2020-08-24T00:00:00.000Z,4,6,4,4,4,0.331,1236
2020-08-25T00:00:00.000Z,4,21,4,4,5,2.432,1278
2020-08-26T00:00:00.000Z,3,9,4,4,5,0.785,1273
2020-08-27T00:00:00.000Z,3,5,4,4,4,0.429,1342
2020-08-28T00:00:00.000Z,4,30,4,4,4,3.573,1304
2020-08-29T00:00:00.000Z,4,17,4,4,5,1.751,1277
2020-08-30T00:00:00.000Z,4,5,4,4,5,0.451,1297
2020-08-31T00:00:00.000Z,4,28,4,4,4,3.245,1288
2020-09-01T00:00:00.000Z,4,13,4,4,5,1.233,1330
2020-09-02T00:00:00.000Z,4,5,4,4,4,0.411,1303
2020-09-03T00:00:00.000Z,4,53,4,4,5,6.507,1233
2020-09-04T00:00:00.000Z,4,7,4,4,4,0.527,1281
2020-09-05T00:00:00.000Z,4,21,4,4,5,3.534,1298
2020-09-06T00:00:00.000Z,4,13,4,4,5,1.191,1283
2020-09-07T00:00:00.000Z,4,5,4,4,4,0.158,1058
2020-09-08T00:00:00.000Z,3,189,4,4,5,17.562,1192
2020-09-09T00:00:00.000Z,3,5,4,4,4,0.157,1184
2020-09-10T00:00:00.000Z,3,200,4,4,4,30.944,1160
2020-09-11T00:00:00.000Z,4,4,4,4,4,0,1103
2020-09-12T00:00:00.000Z,4,63,4,4,4,10.981,1084
2020-09-13T00:00:00.000Z,3,5,4,4,4,0.274,1173
2020-09-14T00:00:00.000Z,3,4,4,4,4,0.03,1115
2020-09-15T00:00:00.000Z,3,4,4,4,4,0.042,1122
2020-09-16T00:00:00.000Z,3,115,4,4,4,12.582,1238
2020-09-17T00:00:00.000Z,3,74,4,4,4,7.393,1146
2020-09-18T00:00:00.000Z,3,5,4,4,4,0.135,1137
2020-09-19T00:00:00.000Z,4,5,4,4,4,0.14,1208
2020-09-20T00:00:00.000Z,4,87,4,4,4,12.699,1208
2020-09-21T00:00:00.000Z,3,4,4,4,4,0.029,1206
2020-09-22T00:00:00.000Z,4,38,4,4,5,6.28,1225
2020-09-23T00:00:00.000Z,3,11,4,4,4,1.44,1232
2020-09-24T00:00:00.000Z,4,5,4,4,4,0.134,1256
2020-09-25T00:00:00.000Z,3,4,4,4,4,0.028,1253
2020-09-26T00:00:00.000Z,3,24,4,4,4,2.601,1253
2020-09-27T00:00:00.000Z,4,10,4,4,4,0.929,1276
2020-09-28T00:00:00.000Z,3,4,4,4,4,0.151,1247
2020-09-29T00:00:00.000Z,4,18,4,4,4,2.089,1234
2020-09-30T00:00:00.000Z,3,20,4,4,4,2.317,1193
2020-10-01T00:00:00.000Z,3,4,4,4,4,0.052,1119
2020-10-02T00:00:00.000Z,3,4,4,4,4,0.031,1073
2020-10-03T00:00:00.000Z,3,5,4,4,4,0.196,1094
2020-10-04T00:00:00.000Z,3,4,4,4,4,0.03,1130
2020-10-05T00:00:00.000Z,4,10,4,4,4,0.598,1130
2020-10-06T00:00:00.000Z,4,12,4,4,4,1.555,1110
2020-10-07T00:00:00.000Z,3,28,4,4,4,5.402,1135
2020-10-08T00:00:00.000Z,4,10,4,4,4,0.801,1149
2020-10-09T00:00:00.000Z,3,5,4,4,4,0.252,1206
2020-10-10T00:00:00.000Z,3,5,4,4,4,0.245,1225
2020-10-11T00:00:00.000Z,4,91,4,4,4,4.647,1243
2020-10-12T00:00:00.000Z,4,5,4,4,4,0.156,1167
2020-10-13T00:00:00.000Z,4,5,4,4,4,0.138,1242
2020-10-14T00:00:00.000Z,4,4,4,4,4,0,1246
2020-10-15T00:00:00.000Z,3,5,4,4,4,0.138,1231
2020-10-16T00:00:00.000Z,4,38,4,4,4,5.884,1248
2020-10-17T00:00:00.000Z,3,5,4,4,4,0.148,1249
2020-10-18T00:00:00.000Z,3,10,4,4,4,0.834,1214
2020-10-19T00:00:00.000Z,3,4,4,4,4,0.028,1249
2020-10-20T00:00:00.000Z,3,4,4,4,4,0.04,1239
2020-10-21T00:00:00.000Z,3,4,4,4,4,0.029,1222
2020-10-22T00:00:00.000Z,4,4,4,4,4,0,1237
2020-10-23T00:00:00.000Z,3,4,4,4,4,0.05,1217
2020-10-24T00:00:00.000Z,3,18,4,4,4,2.435,1236
2020-10-25T00:00:00.000Z,3,8,4,4,4,0.535,1341
2020-10-26T00:00:00.000Z,3,4,4,4,4,0.028,1300
2020-10-27T00:00:00.000Z,3,10,4,4,4,0.892,1270
2020-10-28T00:00:00.000Z,3,4,4,4,4,0.04,1277
2020-10-29T00:00:00.000Z,4,4,4,4,4,0,1288
2020-10-30T00:00:00.000Z,3,4,4,4,4,0.028,1307
2020-10-31T00:00:00.000Z,3,5,4,4,4,0.148,1307
2020-11-01T00:00:00.000Z,3,4,4,4,4,0.028,1311
2020-11-02T00:00:00.000Z,4,4,4,4,4,0,1212
2020-11-03T00:00:00.000Z,3,4,4,4,4,0.04,1278
2020-11-04T00:00:00.000Z,3,4,4,4,4,0.032,998
2020-11-05T00:00:00.000Z,4,4,4,4,4,0,1008
2020-11-06T00:00:00.000Z,3,4,4,4,4,0.137,990
2020-11-07T00:00:00.000Z,3,5,4,4,4,0.13,1106
2020-11-08T00:00:00.000Z,3,4,4,4,4,0.031,1061
2020-11-09T00:00:00.000Z,4,4,4,4,4,0,962
2020-11-10T00:00:00.000Z,3,4,4,4,4,0.045,991
2020-11-11T00:00:00.000Z,3,17,4,4,4,1.199,1069
2020-11-12T00:00:00.000Z,3,5,4,4,4,0.196,1038
2020-11-13T00:00:00.000Z,3,4,4,4,4,0.044,1034
2020-11-14T00:00:00.000Z,3,5,4,4,4,0.053,1059
2020-11-15T00:00:00.000Z,3,4,4,4,4,0.071,988
2020-11-16T00:00:00.000Z,4,4,4,4,4,0,962
2020-11-17T00:00:00.000Z,3,5,4,4,4,0.139,1020
2020-11-18T00:00:00.000Z,3,4,4,4,4,0.043,1091
2020-11-19T00:00:00.000Z,3,4,4,4,4,0.044,1021
2020-11-20T00:00:00.000Z,3,4,4,4,4,0.03,1087
2020-11-21T00:00:00.000Z,3,4,4,4,4,0.219,1053
2020-11-22T00:00:00.000Z,3,4,4,4,4,0.031,1024
2020-11-23T00:00:00.000Z,4,5,4,4,4,0.151,940
2020-11-24T00:00:00.000Z,3,5,4,4,4,0.135,970
2020-11-25T00:00:00.000Z,3,4,4,4,4,0.045,986
2020-11-26T00:00:00.000Z,3,4,4,4,4,0.033,939
2020-11-27T00:00:00.000Z,3,5,4,4,4,0.141,983
2020-11-28T00:00:00.000Z,3,4,4,4,4,0.065,700
2020-11-29T00:00:00.000Z,3,4,4,4,4,0.143,1010
2020-11-30T00:00:00.000Z,3,4,4,4,4,0.069,832
2020-12-01T00:00:00.000Z,4,5,4,4,4,0.213,819
2020-12-02T00:00:00.000Z,4,4,4,4,4,0,930
2020-12-03T00:00:00.000Z,3,5,4,4,4,0.131,804
2020-12-04T00:00:00.000Z,4,4,4,4,4,0,657
2020-12-05T00:00:00.000Z,4,4,4,4,4,0,868
2020-12-06T00:00:00.000Z,4,5,4,4,4,0.206,1060
2020-12-07T00:00:00.000Z,3,5,4,4,4,0.146,965
2020-12-08T00:00:00.000Z,3,7,4,4,4,0.562,993
2020-12-09T00:00:00.000Z,3,4,4,4,4,0.178,1072
2020-12-10T00:00:00.000Z,3,5,4,4,4,0.276,1051
2020-12-11T00:00:00.000Z,3,4,4,4,4,0.044,1014
2020-12-12T00:00:00.000Z,3,4,4,4,4,0.031,1044
2020-12-13T00:00:00.000Z,3,4,4,4,4,0.044,1038
2020-12-14T00:00:00.000Z,3,4,4,4,4,0.046,932
2020-12-15T00:00:00.000Z,4,4,4,4,4,0,1045
2020-12-16T00:00:00.000Z,3,5,4,4,4,0.217,1020
