# Sensor Boronia_VIC_Australia (AirNet - aiqcn.org - waqi.info/100162)
# https://aqicn.org/station/@416350/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2024-03-04T00:00:00.000Z,0,12,0,0,0,0.93,1428
2024-03-05T00:00:00.000Z,0,3,0,0,0,0.426,1430
2024-03-06T00:00:00.000Z,0,2,0,0,0,0.28,1411
2024-03-07T00:00:00.000Z,0,16,0,0,0,1.364,1419
2024-03-08T00:00:00.000Z,0,7,3,2,3,1.247,1431
2024-03-09T00:00:00.000Z,0,3,1,0,1,0.713,1429
2024-03-10T00:00:00.000Z,0,5,0,0,1,0.92,1427
2024-03-11T00:00:00.000Z,0,4,0,0,0,0.528,1426
2024-03-12T00:00:00.000Z,0,3,0,0,0,0.329,1430
2024-03-13T00:00:00.000Z,0,5,0,0,0,0.549,1419
2024-03-14T00:00:00.000Z,0,21,0,0,0,1.897,1397
2024-03-15T00:00:00.000Z,0,35,0,0,0,4.062,1424
2024-03-16T00:00:00.000Z,0,16,1,0,2,1.931,1404
2024-03-17T00:00:00.000Z,0,5,1,0,2,1.036,1425
2024-03-18T00:00:00.000Z,0,11,2,1,4,2.252,1434
2024-03-19T00:00:00.000Z,0,24,0,0,2,4.369,1421
2024-03-20T00:00:00.000Z,0,3,0,0,0,0.096,1416
2024-03-21T00:00:00.000Z,0,3,0,0,0,0.248,1427
2024-03-22T00:00:00.000Z,0,8,0,0,1,0.69,1420
2024-03-23T00:00:00.000Z,0,6,0,0,0,0.471,1424
2024-03-24T00:00:00.000Z,0,31,0,0,0,3.084,1427
2024-03-25T00:00:00.000Z,0,48,0,0,3,5.871,1404
2024-03-26T00:00:00.000Z,0,40,0,0,0,2.824,1407
2024-03-27T00:00:00.000Z,0,2,0,0,0,0.122,1396
2024-03-28T00:00:00.000Z,0,26,0,0,6,5.155,1408
2024-03-29T00:00:00.000Z,0,28,7,5,10,4.297,875
2024-03-30T00:00:00.000Z,1,25,6,3,8,3.343,1401
2024-03-31T00:00:00.000Z,2,44,12,7,17,8.026,1397
2024-04-01T00:00:00.000Z,0,12,1,0,2,2.184,1371
2024-04-02T00:00:00.000Z,0,70,0,0,1,7.412,1395
2024-04-03T00:00:00.000Z,0,84,0,0,1,11.139,1411
2024-04-04T00:00:00.000Z,0,7,0,0,0,0.614,1382
2024-04-05T00:00:00.000Z,0,5,1,0,1,0.983,1401
2024-04-06T00:00:00.000Z,0,13,0,0,0,0.974,1430
